nombre de noeuds,nombre d'aretes,degre moyen,degre minimal,degre maximal,distance moyenne,dynamique de propagation,proportion propagation,nombre de honeypots,nombre de smart honeypots,probabilite I -> S,probabilite S -> R,degre du noeud source,nombre inf 5,nombre res 5,epidemic peak,time to extinction
152,436,5.7368421052631575,3,11,5.236754966887418,3,-1,13,5,0.17557156145875433,0.05833976053770743,5,26,29,98,83
152,436,5.7368421052631575,3,11,5.236754966887418,3,-1,20,4,0.04082568422967184,0.038595033099892796,6,48,23,120,528
152,436,5.7368421052631575,3,11,5.236754966887418,3,-1,15,0,0.099554607089193,0.052983594202103294,5,38,28,112,182
152,436,5.7368421052631575,3,11,5.236754966887418,3,-1,10,1,0.0741325185519732,0.06452521779032402,6,51,28,106,202
152,436,5.7368421052631575,3,11,5.236754966887418,3,-1,27,8,0.22419728254928942,0.08724655688213889,5,38,51,46,24
152,436,5.7368421052631575,3,11,5.236754966887418,3,-1,2,1,0.24818001023582884,0.09270165398070246,3,31,51,31,67
152,436,5.7368421052631575,3,11,5.236754966887418,3,-1,28,8,0.15799890570537126,0.09752000615822762,6,15,56,18,18
152,436,5.7368421052631575,3,11,5.236754966887418,3,-1,7,1,0.15626813752726892,0.08357850516640837,6,21,52,66,122
152,436,5.7368421052631575,3,11,5.236754966887418,3,-1,0,0,0.24633279877477632,0.07619448051440561,6,44,40,91,119
152,436,5.7368421052631575,3,11,5.236754966887418,3,-1,23,6,0.12024224448777754,0.06295885330421841,4,37,34,82,62
152,436,5.7368421052631575,3,11,5.236754966887418,3,-1,7,1,0.25275721348959646,0.051715821928278026,5,33,35,95,101
152,436,5.7368421052631575,3,11,5.236754966887418,3,-1,33,7,0.03573368527956948,0.038503394064518935,5,48,18,122,298
152,436,5.7368421052631575,3,11,5.236754966887418,3,-1,28,6,0.07924023645277346,0.03932416230622494,7,63,19,122,188
152,436,5.7368421052631575,3,11,5.236754966887418,3,-1,4,2,0.1577354740897186,0.08337217751546272,5,47,46,79,105
152,436,5.7368421052631575,3,11,5.236754966887418,3,-1,14,3,0.09951781434526971,0.03831237384445571,5,56,19,127,225
152,436,5.7368421052631575,3,11,5.236754966887418,3,-1,8,3,0.2018557316709566,0.03940987696356926,4,57,16,118,165
152,436,5.7368421052631575,3,11,5.236754966887418,3,-1,20,2,0.23373800698559397,0.07716636069962876,5,43,33,88,55
152,436,5.7368421052631575,3,11,5.236754966887418,3,-1,29,2,0.028305057197801235,0.017321264124500666,6,51,11,138,1147
152,436,5.7368421052631575,3,11,5.236754966887418,3,-1,18,9,0.22908382596421153,0.004320298410990953,4,51,1,150,1073
152,436,5.7368421052631575,3,11,5.236754966887418,3,-1,5,0,0.17783712760936146,0.010064723870519154,5,59,12,136,948
152,436,5.7368421052631575,3,11,5.236754966887418,3,-1,17,6,0.056024760354337406,0.06226868513997514,8,45,33,83,161
152,436,5.7368421052631575,3,11,5.236754966887418,3,-1,12,6,0.10351172149399306,0.002182203014007042,6,39,3,148,4660
152,436,5.7368421052631575,3,11,5.236754966887418,3,-1,12,4,0.21762951753273774,0.029515821728251034,5,61,15,128,162
152,436,5.7368421052631575,3,11,5.236754966887418,3,-1,12,4,0.2086202621520321,0.007532199195715069,8,58,4,142,861
152,436,5.7368421052631575,3,11,5.236754966887418,3,-1,18,1,0.049430960079860566,0.06400161079969703,4,46,39,86,211
152,436,5.7368421052631575,3,11,5.236754966887418,3,-1,11,3,0.10696764290382722,0.03454598228100127,6,49,15,125,310
152,436,5.7368421052631575,3,11,5.236754966887418,3,-1,5,1,0.25710909980487634,0.023140075970380064,5,66,10,135,235
152,436,5.7368421052631575,3,11,5.236754966887418,3,-1,12,4,0.16374134708190252,0.08402476118116779,5,46,42,94,83
152,436,5.7368421052631575,3,11,5.236754966887418,3,-1,33,15,0.016303043051738256,0.023804505425492197,4,34,7,134,948
152,436,5.7368421052631575,3,11,5.236754966887418,3,-1,16,5,0.25355915531491363,0.011171841135945586,7,51,6,141,367
152,436,5.7368421052631575,3,11,5.236754966887418,3,-1,16,0,0.18573385615692753,0.01834594557730485,6,67,12,138,475
152,436,5.7368421052631575,3,11,5.236754966887418,3,-1,14,7,0.12296649794761103,0.007776472344647693,5,48,1,147,1135
152,436,5.7368421052631575,3,11,5.236754966887418,3,-1,33,16,0.09702575903300195,0.07595649627155299,5,27,39,69,59
152,436,5.7368421052631575,3,11,5.236754966887418,3,-1,5,2,0.2635317972751305,0.007747045299071591,4,62,3,143,711
152,436,5.7368421052631575,3,11,5.236754966887418,3,-1,31,13,0.11597377361944972,0.08128561598876609,6,28,46,65,45
152,436,5.7368421052631575,3,11,5.236754966887418,3,-1,1,0,0.13323013541677686,0.06845080047961448,4,46,33,98,202
152,436,5.7368421052631575,3,11,5.236754966887418,3,-1,32,4,0.2764282067027946,0.03917944837318974,4,53,24,110,80
152,436,5.7368421052631575,3,11,5.236754966887418,3,-1,32,15,0.13961244821998986,0.04309080661275066,5,61,19,126,131
152,436,5.7368421052631575,3,11,5.236754966887418,3,-1,30,4,0.17320976419813333,0.09623077749099733,6,53,38,85,48
152,436,5.7368421052631575,3,11,5.236754966887418,3,-1,16,8,0.16395043769239828,0.08137370466648508,6,48,40,85,69
152,436,5.7368421052631575,3,11,5.236754966887418,3,-1,30,4,0.13908315964228152,0.048985537068800475,6,27,41,67,66
152,436,5.7368421052631575,3,11,5.236754966887418,3,-1,15,6,0.07515479939593521,0.040091546860930215,6,25,27,106,191
152,436,5.7368421052631575,3,11,5.236754966887418,3,-1,18,6,0.22446158617151976,0.03547197743722011,7,44,15,122,121
152,436,5.7368421052631575,3,11,5.236754966887418,3,-1,4,0,0.06178598384470121,0.03319752989221312,7,42,14,131,910
152,436,5.7368421052631575,3,11,5.236754966887418,3,-1,17,5,0.042851393983799224,0.028058376459829594,5,42,18,128,725
152,436,5.7368421052631575,3,11,5.236754966887418,3,-1,19,8,0.07218777215897068,0.0023836759363087623,5,70,0,150,4419
152,436,5.7368421052631575,3,11,5.236754966887418,3,-1,27,12,0.13018318084988292,0.06822693091620495,6,28,36,78,59
152,436,5.7368421052631575,3,11,5.236754966887418,3,-1,32,0,0.2753373389086101,0.05647919084857475,7,30,29,86,68
