nombre de noeuds,nombre d'aretes,degre moyen,degre minimal,degre maximal,distance moyenne,dynamique de propagation,proportion propagation,nombre de honeypots,nombre de smart honeypots,probabilite I -> S,probabilite S -> R,degre du noeud source,nombre inf 5,nombre res 5,epidemic peak,time to extinction
87,245,5.632183908045977,4,10,3.9730018711574444,1,-1,12,0,0.15739934746687065,0.07048129127347812,4,11,29,23,45
87,245,5.632183908045977,4,10,3.9730018711574444,1,-1,12,0,0.11989693797959379,0.0010970762879533066,6,12,0,86,5656
87,245,5.632183908045977,4,10,3.9730018711574444,1,-1,12,0,0.09564374114013705,0.022433717192422875,5,0,3,0,1
87,245,5.632183908045977,4,10,3.9730018711574444,1,-1,12,0,0.17735013031569646,0.07119870831191681,5,7,24,26,44
87,245,5.632183908045977,4,10,3.9730018711574444,1,-1,12,0,0.20789655597929055,0.014980054785404835,6,10,3,69,258
87,245,5.632183908045977,4,10,3.9730018711574444,2,0.7589989415766732,12,0,0.03493898153215736,0.025755762200387406,5,50,8,78,930
87,245,5.632183908045977,4,10,3.9730018711574444,2,0.6008711139999245,12,0,0.24906167537767582,0.034109921926431815,8,22,12,66,103
87,245,5.632183908045977,4,10,3.9730018711574444,2,0.3258638999325143,12,0,0.16077696126657398,0.00202809678837109,9,19,1,85,2348
87,245,5.632183908045977,4,10,3.9730018711574444,2,0.5614165823417918,12,0,0.17291688289978374,0.03708266848338498,5,21,16,62,96
87,245,5.632183908045977,4,10,3.9730018711574444,2,0.7565403734411775,12,0,0.29966792676066667,0.09727590407929218,5,44,20,58,54
87,245,5.632183908045977,4,10,3.9730018711574444,3,-1,12,0,0.13708020375468413,0.04116147168579458,6,30,16,65,149
87,245,5.632183908045977,4,10,3.9730018711574444,3,-1,12,0,0.2793779303785898,0.032780697408743065,5,37,12,71,104
87,245,5.632183908045977,4,10,3.9730018711574444,3,-1,12,0,0.06754535184528636,0.02913082615461582,4,35,11,69,322
87,245,5.632183908045977,4,10,3.9730018711574444,3,-1,12,0,0.19268411950945616,0.04920570170307393,7,28,16,63,114
87,245,5.632183908045977,4,10,3.9730018711574444,3,-1,12,0,0.02483139361839186,0.008356937614638103,7,44,5,82,3022
87,245,5.632183908045977,4,10,3.9730018711574444,4,-1,12,0,0.022048544961456383,0.08115520874050226,6,6,29,15,57
87,245,5.632183908045977,4,10,3.9730018711574444,4,-1,12,0,0.15169815790834124,0.01312165242891895,6,0,2,0,1
87,245,5.632183908045977,4,10,3.9730018711574444,4,-1,12,0,0.2658898848712465,0.04874845914915094,7,0,3,0,1
87,245,5.632183908045977,4,10,3.9730018711574444,4,-1,12,0,0.10086676211447063,0.04600407682620551,4,14,16,52,151
87,245,5.632183908045977,4,10,3.9730018711574444,4,-1,12,0,0.011549303136667672,0.06500591794180618,10,14,23,54,683
87,245,5.632183908045977,4,10,3.9730018711574444,5,-1,12,0,0.2148792872546481,0.06675827195339308,7,28,24,50,55
87,245,5.632183908045977,4,10,3.9730018711574444,5,-1,12,0,0.06240608097478041,0.08270065407010306,6,18,29,44,108
87,245,5.632183908045977,4,10,3.9730018711574444,5,-1,12,0,0.08549742285906885,0.048114695855672615,7,43,18,64,187
87,245,5.632183908045977,4,10,3.9730018711574444,5,-1,12,0,0.2822506370637792,0.06618569700713622,4,16,20,49,52
87,245,5.632183908045977,4,10,3.9730018711574444,5,-1,12,0,0.248302398460495,0.02035879745242782,7,35,4,76,154
87,245,5.632183908045977,4,10,3.9730018711574444,6,-1,12,0,0.04950024445989176,0.08957425470012115,4,10,24,40,103
87,245,5.632183908045977,4,10,3.9730018711574444,6,-1,12,0,0.0998490681371132,0.019735491111625935,4,23,8,75,449
87,245,5.632183908045977,4,10,3.9730018711574444,6,-1,12,0,0.06507375447950567,0.09786108588758306,5,32,32,41,82
87,245,5.632183908045977,4,10,3.9730018711574444,6,-1,12,0,0.06998162416145223,0.0062968661676096405,5,24,2,84,1858
87,245,5.632183908045977,4,10,3.9730018711574444,6,-1,12,0,0.19991286401335662,0.01990831326142101,4,13,8,74,205
