nombre de noeuds,degre moyen,distance moyenne,dynamique de propagation,proportion propagation,nombre de honeypots,nombre de smart honeypots,probabilite I -> S,probabilite S -> R,degre du noeud source,epidemic peak,time to extinction
96,26.572916666666668,4.299122807017544,1,0,21,20,0.24357822144884958,0.01285498016430886,6,70,498
25,8.56,2.3733333333333335,1,0,13,5,0.2509341002506422,0.050415808893380425,4,7,41
53,15.679245283018869,3.481132075471698,1,0,22,10,0.13864438169132043,0.040328382128834606,5,20,106
21,7.380952380952381,2.295238095238095,1,0,9,9,0.20829394347236702,0.12366844011340386,4,2,14
61,17.737704918032787,3.4885245901639346,1,0,45,36,0.1424279635849435,0.005777016290121395,8,1,639
67,19.261194029850746,3.7060153776571685,1,0,3,0,0.29192159605243906,0.08529668787839878,7,8,57
56,16.446428571428573,3.5266233766233768,1,0,1,0,0.23141728962267935,0.19284964601798796,8,8,42
76,21.526315789473685,3.928421052631579,1,0,62,59,0.22437978941197423,0.12268246337814406,3,2,40
80,22.5375,4.015822784810126,1,0,12,3,0.014851104244401971,0.14377163486243913,4,10,59
75,21.246666666666666,3.9463063063063064,1,0,1,1,0.27903741675657284,0.05604655042992571,5,32,119
89,24.797752808988765,4.267875383043922,1,0,72,11,0.20205412542281914,0.057425124611318594,4,1,65
83,23.33132530120482,3.842491918895093,1,0,46,5,0.028840869286578016,0.001311167653887213,9,82,8321
23,7.978260869565218,2.343873517786561,1,0,9,7,0.040219887762311585,0.07269300943962868,5,16,112
61,17.770491803278688,3.480327868852459,1,0,5,2,0.12714537398216527,0.002574761351554744,5,60,4066
78,22.083333333333332,3.7335997335997337,1,0,67,6,0.10637526859940855,0.010534639108158883,8,1,471
98,27.066326530612244,4.346517988638754,1,0,31,26,0.0875713170040039,0.07161314815456128,6,21,81
43,13.220930232558139,2.8361018826135105,1,0,7,5,0.14782202518880938,0.04632864553212648,4,1,81
88,24.5,4.205851619644723,1,0,40,10,0.17501678968112994,0.17035538115290497,7,1,30
43,13.174418604651162,3.0055370985603544,1,0,1,0,0.16577805844199137,0.08345858361130079,5,9,58
32,10.375,2.6733870967741935,1,0,17,16,0.09655951402868368,0.043682195232668766,7,14,121
61,17.75409836065574,3.4868852459016395,1,0,33,10,0.27920340308166186,0.09566636080748786,5,1,49
36,11.36111111111111,2.8476190476190477,1,0,10,9,0.017907712155550468,0.15976937719157344,6,10,25
65,18.76923076923077,3.6427884615384616,1,0,21,8,0.05267694693176563,0.17586373438533898,7,2,23
71,20.274647887323944,3.8285714285714287,1,0,60,22,0.19464560918824117,0.1915413722835464,4,4,28
56,16.5,3.424025974025974,1,0,32,3,0.14242048739397,0.13549579717112134,7,7,47
29,9.551724137931034,2.564039408866995,1,0,15,11,0.28458198429343196,0.07182425160429542,5,2,49
24,8.25,2.3115942028985508,1,0,5,3,0.2068587689961739,0.19315102380049695,4,3,27
76,21.513157894736842,3.958245614035088,1,0,45,27,0.16598609393542244,0.19421700815276288,6,2,26
29,9.551724137931034,2.5689655172413794,1,0,4,4,0.27454416136379767,0.029148860582908623,6,19,171
87,24.2816091954023,4.046511627906977,1,0,31,6,0.15579315319564296,0.16771901335987888,6,6,21
85,23.811764705882354,4.067226890756302,1,0,19,6,0.12527961708415164,0.08669742415846116,4,4,72
96,26.583333333333332,4.348026315789474,1,0,15,6,0.21019836228648425,0.11939383858507815,5,7,35
35,11.128571428571428,2.8050420168067225,1,0,15,13,0.2021066107239755,0.11688502650116678,6,9,30
20,7.1,2.3,1,0,6,4,0.27548951408122524,0.09471526700631012,5,9,31
23,8.065217391304348,2.197628458498024,1,0,15,4,0.22193684349777432,0.1970437611175679,4,3,23
88,24.545454545454547,4.195402298850575,1,0,70,63,0.2788860792842629,0.07764953804820399,6,4,55
53,15.679245283018869,3.4223512336719883,1,0,28,11,0.254835774977375,0.19779255816285066,8,2,20
77,21.792207792207794,3.926520847573479,1,0,18,13,0.224045089634393,0.021760862332667698,3,56,286
31,10.048387096774194,2.6516129032258067,1,0,23,8,0.26278569376514915,0.12802132071736727,5,2,29
72,20.541666666666668,3.8478090766823163,1,0,14,9,0.2058030485628864,0.14871837277607433,7,2,37
68,19.514705882352942,3.749780509218613,1,0,25,9,0.2813870481530393,0.17740758297491555,6,8,30
71,20.288732394366196,3.6108651911468814,1,0,56,40,0.07047632759728707,0.04255471408760945,6,5,120
95,26.342105263157894,4.183202687569989,1,0,63,50,0.04903144074798758,0.138864657244055,8,1,48
84,23.535714285714285,4.091222030981067,1,0,32,26,0.10434511039452138,0.056042030940621525,7,18,57
53,15.735849056603774,3.3454281567489113,1,0,38,28,0.285022420710551,0.17022699482378664,7,1,21
51,15.186274509803921,3.3466666666666667,1,0,39,24,0.025941839919567077,0.14516077286447898,8,1,42
47,14.202127659574469,3.177613320999075,1,0,21,16,0.10197254757527813,0.0014363735234096176,7,1,2488
43,13.19767441860465,3.044296788482835,1,0,20,20,0.14261190296835163,0.006030517230937305,4,39,1084
85,23.764705882352942,4.1344537815126055,1,0,59,0,0.07088288979460312,0.10048572130691735,5,3,40
35,11.185714285714285,2.6941176470588237,1,0,8,2,0.0633826474402561,0.15430285007556085,6,10,25
83,23.246987951807228,4.220687628563033,1,0,25,7,0.09764792507642406,0.11485875803982343,4,2,35
90,25.05,4.26167290886392,1,0,49,29,0.15408619750601651,0.154399137913559,6,2,40
23,8.065217391304348,2.2450592885375493,1,0,10,8,0.058357845112283,0.1395443145906673,6,7,28
83,23.30722891566265,3.9782544813399943,1,0,13,12,0.10911066522926245,0.017439018097916748,4,65,749
98,27.066326530612244,4.316642120765832,1,0,14,2,0.2225915227487431,0.017114032443860516,7,70,376
54,15.99074074074074,3.3172606568832985,1,0,32,14,0.10495001960664202,0.17794223519203045,5,1,25
33,10.636363636363637,2.6515151515151514,1,0,7,2,0.17607680151694016,0.10563026549926749,4,15,47
67,19.276119402985074,3.622342831298055,1,0,12,8,0.11257602351392562,0.1307311488520256,6,10,40
43,13.19767441860465,3.0454042081949058,1,0,14,1,0.24257479032348248,0.13155604584910902,4,1,36
72,20.541666666666668,3.7464788732394365,1,0,12,1,0.26861040905608363,0.0020826541698461877,4,58,2872
32,10.375,2.6451612903225805,1,0,23,3,0.21845949700376993,0.0150033506399206,4,4,232
85,23.8,4.0815126050420165,1,0,57,2,0.23818565501792052,0.06142197226249113,6,5,108
72,20.51388888888889,3.8118153364632237,1,0,45,41,0.0650891532017823,0.19198916484286904,4,3,18
25,8.52,2.4166666666666665,1,0,8,7,0.06583919864611494,0.15334505563668865,6,3,21
95,26.310526315789474,4.284658454647256,1,0,44,18,0.1737078695087676,0.007792865374026948,5,68,690
28,9.321428571428571,2.5555555555555554,1,0,17,3,0.22501264356585324,0.12928710563259127,5,1,22
71,20.274647887323944,3.8072434607645875,1,0,9,4,0.0283371193813503,0.1968019979950483,8,10,51
64,18.484375,3.7256944444444446,1,0,13,11,0.2735505315819848,0.10913117541459555,4,5,39
85,23.8,4.041456582633053,1,0,33,15,0.27089667352230756,0.16844544911237952,6,4,26
51,15.166666666666666,3.3866666666666667,1,0,9,5,0.13746629814156622,0.11303330752624015,6,21,62
64,18.546875,3.4890873015873014,1,0,50,19,0.07137327350284425,0.04741367004674222,5,5,75
86,24.087209302325583,3.9696306429548565,1,0,4,2,0.014543160340992536,0.1717946980467025,7,13,155
71,20.274647887323944,3.7352112676056337,1,0,1,1,0.24846303812759704,0.10322160502805006,8,21,84
41,12.634146341463415,2.9451219512195124,1,0,27,0,0.08119923558159706,0.12129526403629712,5,4,33
97,26.835051546391753,4.370919243986254,1,0,38,2,0.12150803444518873,0.08758596462623834,8,12,45
52,15.48076923076923,3.293363499245852,1,0,32,4,0.2512574049094528,0.1841037878250115,5,1,32
71,20.302816901408452,3.7911468812877263,1,0,0,0,0.2159555862922206,0.10166829213508528,7,16,103
65,18.8,3.503846153846154,1,0,27,16,0.21526934102102452,0.13820495551812226,6,4,34
82,22.99390243902439,4.22071665161096,1,0,25,24,0.13518878942219956,0.15629544642539805,5,1,29
