nombre de noeuds,nombre d'aretes,degre moyen,degre minimal,degre maximal,distance moyenne,dynamique de propagation,proportion propagation,nombre de honeypots,nombre de smart honeypots,probabilite I -> S,probabilite S -> R,degre du noeud source,nombre inf 5,nombre res 5,epidemic peak,time to extinction
87,245,5.632183908045977,4,10,3.9730018711574444,1,-1,2,0,0.12664502356034668,0.009000495563024236,5,12,5,79,1018
87,245,5.632183908045977,4,10,3.9730018711574444,1,-1,2,0,0.0663809139508828,0.002383380070885313,5,14,1,86,7237
87,245,5.632183908045977,4,10,3.9730018711574444,1,-1,2,0,0.08983835174131524,0.00189848562504983,4,11,1,86,6599
87,245,5.632183908045977,4,10,3.9730018711574444,1,-1,2,0,0.0842725519981818,0.00729750739088688,6,10,2,83,2596
87,245,5.632183908045977,4,10,3.9730018711574444,1,-1,2,0,0.059350167471066445,0.001135807095643847,5,13,0,87,20845
87,245,5.632183908045977,4,10,3.9730018711574444,2,0.3145590585133453,2,0,0.09140157179899536,0.0013403839872891776,10,43,0,87,9946
87,245,5.632183908045977,4,10,3.9730018711574444,2,0.2614972069865634,2,0,0.09233554104924101,0.006154322681574092,6,25,2,81,2693
87,245,5.632183908045977,4,10,3.9730018711574444,2,0.5065694207007885,2,0,0.03720522847854017,0.007795230494300539,5,47,2,85,4597
87,245,5.632183908045977,4,10,3.9730018711574444,2,0.6276439092251185,2,0,0.05755789464082679,0.009091425274315262,4,52,4,83,2675
87,245,5.632183908045977,4,10,3.9730018711574444,2,0.3977394009161519,2,0,0.026347861689405942,0.004050594394568386,5,27,1,85,12015
87,245,5.632183908045977,4,10,3.9730018711574444,3,-1,2,0,0.1238090379893097,0.008178762893094032,8,71,1,86,2317
87,245,5.632183908045977,4,10,3.9730018711574444,3,-1,2,0,0.14012494293990896,0.005354572148797544,6,73,1,86,2016
87,245,5.632183908045977,4,10,3.9730018711574444,3,-1,2,0,0.096397588591624,0.007632200598715097,5,39,4,83,1506
87,245,5.632183908045977,4,10,3.9730018711574444,3,-1,2,0,0.04334518782366448,0.008551905282222851,7,68,3,83,3994
87,245,5.632183908045977,4,10,3.9730018711574444,3,-1,2,0,0.01582745555339571,0.005620130451527266,5,48,2,84,15545
87,245,5.632183908045977,4,10,3.9730018711574444,4,-1,2,0,0.043495795061831176,0.004260538792742118,4,11,4,79,7051
87,245,5.632183908045977,4,10,3.9730018711574444,4,-1,2,0,0.1126567055562033,0.008305211795411237,4,13,6,79,1649
87,245,5.632183908045977,4,10,3.9730018711574444,4,-1,2,0,0.03139636750110582,0.008681285949149133,6,12,4,82,3334
87,245,5.632183908045977,4,10,3.9730018711574444,4,-1,2,0,0.13288708615013173,0.005819376731564301,4,10,1,84,1399
87,245,5.632183908045977,4,10,3.9730018711574444,4,-1,2,0,0.123869143395228,0.006987494178380203,4,9,3,84,1607
87,245,5.632183908045977,4,10,3.9730018711574444,5,-1,2,0,0.04596044227740743,0.006088186320413882,6,45,2,85,5582
87,245,5.632183908045977,4,10,3.9730018711574444,5,-1,2,0,0.005875710196762819,0.0052183555519387794,10,40,2,84,44824
87,245,5.632183908045977,4,10,3.9730018711574444,5,-1,2,0,0.10558628308557032,0.006397637237602852,7,34,2,85,2223
87,245,5.632183908045977,4,10,3.9730018711574444,5,-1,2,0,0.07037282190039425,0.008626875678669953,5,39,1,84,2693
87,245,5.632183908045977,4,10,3.9730018711574444,5,-1,2,0,0.031958735289088325,0.004153431961307278,4,48,2,85,10418
87,245,5.632183908045977,4,10,3.9730018711574444,6,-1,2,0,0.04835830380296427,0.0013635415595241185,4,18,0,86,23088
87,245,5.632183908045977,4,10,3.9730018711574444,6,-1,2,0,0.015316741438409647,0.009281827054614621,6,20,5,81,8787
87,245,5.632183908045977,4,10,3.9730018711574444,6,-1,2,0,0.025699550089670165,0.004188613345325344,5,29,1,86,15530
87,245,5.632183908045977,4,10,3.9730018711574444,6,-1,2,0,0.024303044112792757,0.008164346801125587,5,37,4,83,6991
87,245,5.632183908045977,4,10,3.9730018711574444,6,-1,2,0,0.005563915577110733,0.0044816608946608456,10,25,1,86,62422
