K,epidemic peak,cost fun,delta fun
200,6210.0,8032.507973472384,10
220,7597.0,9601.758770819622,9
240,6183.0,8370.00956816686,8
260,7298.0,9667.2603655141,7
280,11144.0,13695.511162861338,7
300,6599.0,9332.761960208576,6
320,8158.0,11074.012757555814,6
340,5045.0,8143.263554903053,5
360,4194.0,7474.514352250291,5
380,9287.0,12749.76514959753,5
