K,epidemic peak,cost fun,delta fun
400,5426.0,9071.015946944768,5
420,10811.0,14638.266744292006,4
440,6785.0,10794.517541639245,4
460,7711.0,11902.768338986483,4
480,6299.0,10673.019136333722,4
500,3903.0,8459.26993368096,4
520,5269.0,10007.520731028198,3
540,7855.0,12775.771528375437,3
560,8010.0,13113.022325722675,3
580,9056.0,14341.273123069914,3
