proba is,proba sr,nombre hpb,nombre shp,pic,cumul inf,nb changements sr,nb changements is
0.2,0.04,2,2,185.33333333333334,19498.333333333332,186.66666666666666,3207.0
0.2,0.04,2,3,188.0,18966.666666666668,188.0,3137.6666666666665
0.2,0.04,2,4,186.33333333333334,19249.333333333332,188.33333333333334,3219.3333333333335
0.2,0.04,3,0,186.33333333333334,21692.333333333332,188.33333333333334,3580.3333333333335
0.2,0.04,3,1,187.0,19105.333333333332,186.0,3151.6666666666665
0.2,0.04,3,2,188.66666666666666,20852.0,189.0,3452.3333333333335
0.2,0.04,3,3,187.0,19455.0,183.0,3185.3333333333335
0.2,0.04,3,4,184.66666666666666,18574.666666666668,187.0,3078.0
0.2,0.04,4,0,183.66666666666666,18893.333333333332,190.0,3143.0
0.2,0.04,4,1,183.33333333333334,19897.666666666668,188.0,3317.3333333333335
0.2,0.04,4,2,190.33333333333334,20939.333333333332,186.33333333333334,3505.6666666666665
0.2,0.04,4,3,187.66666666666666,18526.333333333332,190.33333333333334,3075.6666666666665
0.2,0.04,4,4,189.0,20056.0,186.33333333333334,3339.0
0.2,0.04,5,0,187.66666666666666,18855.0,185.33333333333334,3127.6666666666665
0.2,0.04,5,1,192.0,20189.666666666668,189.0,3327.0
0.2,0.04,5,2,187.33333333333334,18032.666666666668,182.66666666666666,2993.6666666666665
0.2,0.04,5,3,186.0,18396.666666666668,185.66666666666666,3038.0
0.2,0.04,5,4,189.66666666666666,18242.333333333332,186.66666666666666,3047.3333333333335
0.2,0.045,1,0,184.33333333333334,17439.0,195.0,2892.6666666666665
0.2,0.045,1,1,182.33333333333334,16335.333333333334,190.0,2731.0
0.2,0.045,1,2,187.66666666666666,19198.333333333332,191.0,3154.3333333333335
0.2,0.045,1,3,187.33333333333334,18300.0,190.66666666666666,2993.6666666666665
0.2,0.045,1,4,184.0,16125.0,186.0,2661.6666666666665
0.2,0.045,2,0,179.66666666666666,16655.666666666668,192.0,2755.6666666666665
0.2,0.045,2,1,186.33333333333334,19589.666666666668,187.66666666666666,3263.0
0.2,0.045,2,2,187.0,17718.0,189.66666666666666,2938.0
0.2,0.045,2,3,184.33333333333334,16311.0,190.33333333333334,2715.6666666666665
0.2,0.045,2,4,182.0,17138.333333333332,188.33333333333334,2807.3333333333335
0.2,0.045,3,0,182.66666666666666,18669.666666666668,189.66666666666666,3055.6666666666665
0.2,0.045,3,1,184.0,18235.333333333332,188.33333333333334,3032.0
0.2,0.045,3,2,186.33333333333334,17166.666666666668,190.0,2846.6666666666665
0.2,0.045,3,3,189.0,19060.0,186.33333333333334,3114.0
0.2,0.045,3,4,185.66666666666666,17180.666666666668,190.66666666666666,2827.0
0.2,0.045,4,0,187.0,17622.666666666668,191.0,2886.0
0.2,0.045,4,1,184.33333333333334,17836.333333333332,189.33333333333334,2930.3333333333335
0.2,0.045,4,2,183.0,16509.333333333332,186.0,2716.6666666666665
0.2,0.045,4,3,184.0,16887.333333333332,188.0,2769.3333333333335
0.2,0.045,4,4,182.66666666666666,17761.0,188.33333333333334,2921.0
0.2,0.045,5,0,191.33333333333334,18533.333333333332,186.66666666666666,3037.3333333333335
0.2,0.045,5,1,189.33333333333334,16672.666666666668,187.33333333333334,2777.3333333333335
0.2,0.045,5,2,189.0,16728.333333333332,188.0,2769.3333333333335
0.2,0.045,5,3,187.0,17068.666666666668,184.66666666666666,2810.6666666666665
0.2,0.045,5,4,185.0,16429.0,181.33333333333334,2713.3333333333335
0.2,0.05,1,0,181.66666666666666,17423.666666666668,195.66666666666666,2911.3333333333335
0.2,0.05,1,1,188.0,17766.333333333332,191.33333333333334,2956.6666666666665
0.2,0.05,1,2,182.33333333333334,16769.666666666668,193.33333333333334,2782.3333333333335
0.2,0.05,1,3,185.0,15292.0,187.0,2513.0
0.2,0.05,1,4,181.0,15041.333333333334,188.33333333333334,2477.6666666666665
0.2,0.05,2,0,186.0,16739.333333333332,190.66666666666666,2755.0
0.2,0.05,2,1,190.0,15693.333333333334,189.33333333333334,2607.6666666666665
0.2,0.05,2,2,181.33333333333334,14620.666666666666,189.66666666666666,2415.3333333333335
0.2,0.05,2,3,183.66666666666666,15172.666666666666,192.0,2505.3333333333335
0.2,0.05,2,4,183.0,14494.0,189.66666666666666,2396.0
0.2,0.05,3,0,187.33333333333334,14958.666666666666,191.33333333333334,2492.3333333333335
0.2,0.05,3,1,183.33333333333334,15397.333333333334,191.66666666666666,2553.6666666666665
0.2,0.05,3,2,187.0,15883.333333333334,189.33333333333334,2607.0
0.2,0.05,3,3,179.0,14778.333333333334,187.0,2432.0
0.2,0.05,3,4,184.33333333333334,15083.333333333334,188.33333333333334,2493.0
0.2,0.05,4,0,184.66666666666666,16348.666666666666,190.33333333333334,2696.3333333333335
0.2,0.05,4,1,184.66666666666666,16599.333333333332,189.0,2782.0
0.2,0.05,4,2,187.66666666666666,14553.666666666666,193.0,2405.6666666666665
0.2,0.05,4,3,183.0,16543.0,187.0,2763.3333333333335
0.2,0.05,4,4,175.33333333333334,12701.333333333334,187.66666666666666,2081.6666666666665
0.2,0.05,5,0,186.66666666666666,15574.666666666666,188.0,2611.3333333333335
0.2,0.05,5,1,184.0,15705.0,187.33333333333334,2602.3333333333335
0.2,0.05,5,2,187.66666666666666,16041.666666666666,187.33333333333334,2653.0
0.2,0.05,5,3,186.66666666666666,15848.666666666666,187.0,2638.3333333333335
0.2,0.05,5,4,182.33333333333334,14281.0,183.33333333333334,2348.0
0.2,0.055,1,0,187.0,13581.333333333334,194.33333333333334,2253.6666666666665
0.2,0.055,1,1,184.66666666666666,14655.333333333334,194.33333333333334,2461.3333333333335
0.2,0.055,1,2,185.0,14092.0,187.0,2380.6666666666665
0.2,0.055,1,3,186.0,14267.0,188.66666666666666,2368.0
0.2,0.055,1,4,185.33333333333334,14432.333333333334,188.66666666666666,2417.0
0.2,0.055,2,0,184.66666666666666,14216.666666666666,192.0,2351.0
0.2,0.055,2,1,178.0,14477.666666666666,193.33333333333334,2378.6666666666665
0.2,0.055,2,2,188.66666666666666,15444.0,189.33333333333334,2541.6666666666665
0.2,0.055,2,3,179.0,12478.333333333334,186.33333333333334,2087.6666666666665
0.2,0.055,2,4,179.33333333333334,13931.333333333334,188.66666666666666,2322.3333333333335
0.2,0.055,3,0,178.0,14672.333333333334,191.66666666666666,2470.6666666666665
0.2,0.055,3,1,185.66666666666666,14976.0,189.66666666666666,2454.6666666666665
0.2,0.055,3,2,186.66666666666666,14768.666666666666,191.33333333333334,2472.6666666666665
0.2,0.055,3,3,185.0,14444.333333333334,186.66666666666666,2395.0
0.2,0.055,3,4,184.0,12833.0,188.33333333333334,2101.0
0.2,0.055,4,0,186.0,14737.333333333334,188.33333333333334,2441.0
0.2,0.055,4,1,183.33333333333334,14488.666666666666,188.33333333333334,2411.3333333333335
0.2,0.055,4,2,179.66666666666666,13536.333333333334,186.33333333333334,2250.0
0.2,0.055,4,3,181.33333333333334,13422.666666666666,186.33333333333334,2247.6666666666665
0.2,0.055,4,4,177.0,13063.0,184.66666666666666,2166.3333333333335
0.2,0.055,5,0,185.0,14952.0,188.33333333333334,2471.6666666666665
0.2,0.055,5,1,180.66666666666666,13980.333333333334,186.0,2324.6666666666665
0.2,0.055,5,2,184.33333333333334,13207.666666666666,186.0,2209.0
0.2,0.055,5,3,179.66666666666666,12543.0,186.0,2063.3333333333335
0.2,0.055,5,4,185.66666666666666,13386.0,186.0,2222.6666666666665
0.2,0.06,1,0,187.0,13922.333333333334,192.66666666666666,2335.6666666666665
0.2,0.06,1,1,183.0,13809.333333333334,192.33333333333334,2311.3333333333335
0.2,0.06,1,2,181.0,13035.333333333334,191.66666666666666,2158.3333333333335
0.2,0.06,1,3,181.66666666666666,11977.0,192.0,1956.3333333333333
0.2,0.06,1,4,187.0,12117.333333333334,190.0,2060.6666666666665
0.2,0.06,2,0,184.33333333333334,13325.0,194.33333333333334,2208.0
0.2,0.06,2,1,178.0,12861.0,191.66666666666666,2161.0
0.2,0.06,2,2,185.0,13023.0,191.0,2173.3333333333335
0.2,0.06,2,3,180.0,12646.333333333334,188.0,2095.3333333333335
0.2,0.06,2,4,179.0,12466.333333333334,193.66666666666666,2059.6666666666665
0.2,0.06,3,0,177.66666666666666,12690.666666666666,193.66666666666666,2104.6666666666665
0.2,0.06,3,1,181.0,12603.333333333334,192.0,2118.0
0.2,0.06,3,2,179.33333333333334,11980.0,188.33333333333334,1966.6666666666667
0.2,0.06,3,3,179.33333333333334,11391.0,187.0,1901.3333333333333
0.2,0.06,3,4,178.0,12139.666666666666,186.33333333333334,2028.0
0.2,0.06,4,0,178.0,12315.333333333334,189.66666666666666,2075.6666666666665
0.2,0.06,4,1,181.0,11477.333333333334,192.66666666666666,1921.0
0.2,0.06,4,2,180.0,13726.333333333334,190.66666666666666,2230.3333333333335
0.2,0.06,4,3,181.66666666666666,12141.666666666666,190.0,1973.6666666666667
0.2,0.06,4,4,181.66666666666666,12040.666666666666,186.66666666666666,2001.3333333333333
0.2,0.06,5,0,180.66666666666666,12097.666666666666,189.66666666666666,1993.3333333333333
0.2,0.06,5,1,181.0,12520.0,186.66666666666666,2076.0
0.2,0.06,5,2,169.66666666666666,11914.0,189.33333333333334,1940.0
0.2,0.06,5,3,180.33333333333334,11794.666666666666,184.33333333333334,1960.6666666666667
0.2,0.06,5,4,184.0,12954.333333333334,184.33333333333334,2116.3333333333335
0.25,0.01,1,0,196.66666666666666,67879.33333333333,189.0,13611.0
0.25,0.01,1,1,194.66666666666666,69949.33333333333,189.66666666666666,13973.333333333334
0.25,0.01,1,2,197.33333333333334,65267.333333333336,184.66666666666666,13081.666666666666
0.25,0.01,1,3,197.66666666666666,71966.66666666667,185.0,14269.333333333334
0.25,0.01,1,4,197.0,65295.666666666664,186.66666666666666,12945.0
0.25,0.01,2,0,197.0,69261.33333333333,189.0,13828.0
0.25,0.01,2,1,196.0,67727.66666666667,183.0,13500.0
0.25,0.01,2,2,196.66666666666666,71704.66666666667,183.33333333333334,14257.666666666666
0.25,0.01,2,3,196.66666666666666,69508.0,183.33333333333334,13783.0
0.25,0.01,2,4,196.66666666666666,75466.33333333333,178.33333333333334,15030.0
0.25,0.01,3,0,197.33333333333334,76224.0,182.66666666666666,15187.666666666666
0.25,0.01,3,1,197.66666666666666,66519.66666666667,183.33333333333334,13262.0
0.25,0.01,3,2,196.66666666666666,69713.0,180.66666666666666,13910.666666666666
0.25,0.01,3,3,199.0,67137.33333333333,180.0,13372.333333333334
0.25,0.01,3,4,194.66666666666666,67739.33333333333,182.0,13453.666666666666
0.25,0.01,4,0,194.0,67290.66666666667,186.33333333333334,13359.333333333334
0.25,0.01,4,1,197.0,73252.33333333333,184.33333333333334,14606.333333333334
0.25,0.01,4,2,197.0,69813.33333333333,177.33333333333334,13884.0
0.25,0.01,4,3,196.66666666666666,62235.333333333336,177.66666666666666,12319.666666666666
0.25,0.01,4,4,197.0,66278.33333333333,181.0,13186.333333333334
0.25,0.01,5,0,196.0,58658.0,175.33333333333334,11701.333333333334
0.25,0.01,5,1,194.66666666666666,66422.33333333333,178.0,13262.333333333334
0.25,0.01,5,2,198.33333333333334,62372.666666666664,181.33333333333334,12414.333333333334
0.25,0.01,5,3,196.66666666666666,67304.66666666667,179.0,13296.333333333334
0.25,0.01,5,4,196.0,64986.666666666664,178.0,12921.333333333334
0.25,0.015,1,0,194.66666666666666,47177.666666666664,189.33333333333334,9428.333333333334
0.25,0.015,1,1,192.66666666666666,46800.0,191.66666666666666,9267.666666666666
0.25,0.015,1,2,192.0,40278.666666666664,186.66666666666666,8013.333333333333
0.25,0.015,1,3,194.0,40347.0,180.66666666666666,8047.666666666667
0.25,0.015,1,4,195.66666666666666,44707.0,182.33333333333334,8907.666666666666
0.25,0.015,2,0,194.0,47378.0,187.0,9420.0
0.25,0.015,2,1,194.0,46688.0,188.33333333333334,9270.0
0.25,0.015,2,2,194.33333333333334,47445.333333333336,186.33333333333334,9434.0
0.25,0.015,2,3,196.0,44812.0,182.66666666666666,8894.333333333334
0.25,0.015,2,4,191.33333333333334,40958.666666666664,180.33333333333334,8184.666666666667
0.25,0.015,3,0,196.33333333333334,48464.333333333336,185.66666666666666,9634.0
0.25,0.015,3,1,194.66666666666666,45739.666666666664,184.33333333333334,9111.0
0.25,0.015,3,2,195.0,46908.0,180.66666666666666,9300.333333333334
0.25,0.015,3,3,195.33333333333334,41404.0,179.0,8192.666666666666
0.25,0.015,3,4,195.33333333333334,42947.0,180.66666666666666,8507.0
0.25,0.015,4,0,195.33333333333334,47896.666666666664,186.66666666666666,9484.666666666666
0.25,0.015,4,1,193.66666666666666,46258.333333333336,181.66666666666666,9256.333333333334
0.25,0.015,4,2,192.0,42048.0,182.0,8321.333333333334
0.25,0.015,4,3,194.66666666666666,44458.666666666664,180.0,8737.333333333334
0.25,0.015,4,4,196.66666666666666,43289.666666666664,180.33333333333334,8586.333333333334
0.25,0.015,5,0,196.66666666666666,46322.333333333336,183.66666666666666,9261.0
0.25,0.015,5,1,196.0,45173.0,182.66666666666666,9052.333333333334
0.25,0.015,5,2,193.0,43855.0,180.66666666666666,8706.0
0.25,0.015,5,3,193.66666666666666,38979.333333333336,177.66666666666666,7758.0
0.25,0.015,5,4,194.66666666666666,42637.0,180.66666666666666,8484.333333333334
0.25,0.02,1,0,192.0,35541.666666666664,187.33333333333334,7141.0
0.25,0.02,1,1,194.33333333333334,31429.333333333332,188.0,6277.0
0.25,0.02,1,2,192.0,37209.666666666664,185.0,7429.333333333333
0.25,0.02,1,3,191.66666666666666,33532.333333333336,184.0,6718.0
0.25,0.02,1,4,191.33333333333334,33799.666666666664,185.66666666666666,6739.333333333333
0.25,0.02,2,0,193.33333333333334,35263.0,190.0,7040.333333333333
0.25,0.02,2,1,195.33333333333334,33481.333333333336,186.33333333333334,6680.666666666667
0.25,0.02,2,2,195.66666666666666,34486.333333333336,187.0,6822.666666666667
0.25,0.02,2,3,192.66666666666666,31376.0,181.33333333333334,6259.333333333333
0.25,0.02,2,4,192.0,34558.666666666664,181.33333333333334,6877.666666666667
0.25,0.02,3,0,194.66666666666666,35284.666666666664,185.0,7059.333333333333
0.25,0.02,3,1,191.33333333333334,32818.333333333336,185.0,6500.0
0.25,0.02,3,2,194.0,34929.0,185.33333333333334,6926.0
0.25,0.02,3,3,191.0,31106.333333333332,182.66666666666666,6223.666666666667
0.25,0.02,3,4,190.0,30090.333333333332,181.33333333333334,6017.666666666667
0.25,0.02,4,0,193.66666666666666,32356.666666666668,180.0,6470.0
0.25,0.02,4,1,195.66666666666666,31578.666666666668,183.33333333333334,6347.333333333333
0.25,0.02,4,2,196.0,32103.333333333332,184.66666666666666,6361.0
0.25,0.02,4,3,193.66666666666666,30079.333333333332,182.66666666666666,6005.0
0.25,0.02,4,4,191.0,30100.0,180.0,5969.0
0.25,0.02,5,0,194.0,35929.0,185.0,7103.333333333333
0.25,0.02,5,1,190.66666666666666,33689.0,182.0,6700.0
0.25,0.02,5,2,192.33333333333334,33147.0,180.33333333333334,6536.666666666667
0.25,0.02,5,3,193.0,30047.0,182.66666666666666,5972.666666666667
0.25,0.02,5,4,191.33333333333334,33757.0,181.0,6688.0
0.25,0.025,1,0,190.33333333333334,27441.333333333332,190.0,5557.666666666667
0.25,0.025,1,1,191.66666666666666,26908.0,188.66666666666666,5350.0
0.25,0.025,1,2,192.0,28342.0,184.33333333333334,5666.0
0.25,0.025,1,3,190.0,27743.333333333332,187.66666666666666,5555.333333333333
0.25,0.025,1,4,193.0,27083.666666666668,184.0,5394.333333333333
0.25,0.025,2,0,192.66666666666666,28124.333333333332,188.0,5602.0
0.25,0.025,2,1,192.33333333333334,28414.0,185.0,5647.333333333333
0.25,0.025,2,2,189.33333333333334,28501.666666666668,186.66666666666666,5689.666666666667
0.25,0.025,2,3,189.0,25502.666666666668,182.0,5054.666666666667
0.25,0.025,2,4,192.66666666666666,25908.333333333332,184.66666666666666,5175.333333333333
0.25,0.025,3,0,187.0,26447.0,183.0,5249.0
0.25,0.025,3,1,188.66666666666666,25110.0,185.66666666666666,5062.0
0.25,0.025,3,2,192.0,25555.0,181.0,5078.0
0.25,0.025,3,3,193.0,25220.333333333332,183.33333333333334,4977.333333333333
0.25,0.025,3,4,190.33333333333334,23561.0,184.33333333333334,4667.333333333333
0.25,0.025,4,0,194.0,26221.333333333332,187.33333333333334,5178.333333333333
0.25,0.025,4,1,193.33333333333334,28278.0,186.0,5653.666666666667
0.25,0.025,4,2,191.66666666666666,25220.0,185.0,5016.333333333333
0.25,0.025,4,3,187.33333333333334,23993.0,183.33333333333334,4761.0
0.25,0.025,4,4,190.66666666666666,24311.666666666668,177.66666666666666,4822.333333333333
0.25,0.025,5,0,192.0,26306.0,183.66666666666666,5230.333333333333
0.25,0.025,5,1,191.33333333333334,23830.333333333332,185.33333333333334,4737.666666666667
0.25,0.025,5,2,191.0,24136.666666666668,178.0,4815.0
0.25,0.025,5,3,190.66666666666666,26590.666666666668,180.66666666666666,5266.333333333333
0.25,0.025,5,4,188.66666666666666,26331.666666666668,180.33333333333334,5228.0
0.25,0.03,1,0,190.33333333333334,22637.666666666668,192.66666666666666,4526.0
0.25,0.03,1,1,191.33333333333334,21976.0,191.0,4397.0
0.25,0.03,1,2,192.0,22150.0,189.33333333333334,4407.0
0.25,0.03,1,3,192.0,21524.666666666668,183.0,4306.0
0.25,0.03,1,4,189.0,20179.666666666668,185.66666666666666,4020.3333333333335
0.25,0.03,2,0,189.66666666666666,22779.0,188.0,4537.0
0.25,0.03,2,1,187.33333333333334,21776.666666666668,188.66666666666666,4299.666666666667
0.25,0.03,2,2,189.33333333333334,23834.0,184.66666666666666,4767.0
0.25,0.03,2,3,187.0,21310.333333333332,185.33333333333334,4244.333333333333
0.25,0.03,2,4,185.0,20091.666666666668,183.33333333333334,3991.3333333333335
0.25,0.03,3,0,191.0,23327.0,185.33333333333334,4663.666666666667
0.25,0.03,3,1,190.33333333333334,24363.666666666668,188.66666666666666,4823.333333333333
0.25,0.03,3,2,187.33333333333334,22585.333333333332,188.33333333333334,4505.666666666667
0.25,0.03,3,3,187.0,20931.333333333332,184.0,4153.666666666667
0.25,0.03,3,4,188.33333333333334,20756.666666666668,182.0,4145.0
0.25,0.03,4,0,188.66666666666666,21243.333333333332,188.0,4175.333333333333
0.25,0.03,4,1,189.0,21119.0,187.0,4223.666666666667
0.25,0.03,4,2,189.66666666666666,22285.0,185.0,4422.333333333333
0.25,0.03,4,3,188.66666666666666,20343.0,186.33333333333334,4050.3333333333335
0.25,0.03,4,4,190.33333333333334,20522.666666666668,181.33333333333334,4087.6666666666665
0.25,0.03,5,0,191.66666666666666,21846.0,184.33333333333334,4333.666666666667
0.25,0.03,5,1,184.33333333333334,19191.333333333332,182.0,3801.3333333333335
0.25,0.03,5,2,191.33333333333334,22219.0,182.66666666666666,4398.333333333333
0.25,0.03,5,3,192.66666666666666,22173.333333333332,183.33333333333334,4361.666666666667
0.25,0.03,5,4,189.33333333333334,20704.0,183.0,4087.6666666666665
0.25,0.035,1,0,190.0,20479.666666666668,194.33333333333334,4120.333333333333
0.25,0.035,1,1,188.66666666666666,18247.666666666668,191.33333333333334,3616.6666666666665
0.25,0.035,1,2,188.66666666666666,18855.0,189.66666666666666,3778.0
0.25,0.035,1,3,187.66666666666666,18704.333333333332,188.33333333333334,3721.6666666666665
0.25,0.035,1,4,192.33333333333334,18044.666666666668,186.66666666666666,3585.3333333333335
0.25,0.035,2,0,189.0,20332.0,189.0,4072.3333333333335
0.25,0.035,2,1,186.33333333333334,19431.0,188.66666666666666,3821.0
0.25,0.035,2,2,189.66666666666666,17433.666666666668,187.33333333333334,3473.0
0.25,0.035,2,3,185.0,17381.0,183.33333333333334,3417.3333333333335
0.25,0.035,2,4,189.0,17922.333333333332,183.33333333333334,3572.6666666666665
0.25,0.035,3,0,189.66666666666666,17576.666666666668,190.0,3492.0
0.25,0.035,3,1,191.0,18399.333333333332,186.66666666666666,3701.0
0.25,0.035,3,2,184.33333333333334,18665.0,187.33333333333334,3669.0
0.25,0.035,3,3,191.33333333333334,18706.666666666668,180.66666666666666,3692.6666666666665
0.25,0.035,3,4,185.33333333333334,18012.0,185.0,3582.6666666666665
0.25,0.035,4,0,187.0,18929.333333333332,188.33333333333334,3745.6666666666665
0.25,0.035,4,1,188.0,18523.666666666668,185.0,3721.0
0.25,0.035,4,2,187.33333333333334,18015.333333333332,185.33333333333334,3595.6666666666665
0.25,0.035,4,3,187.66666666666666,17470.0,183.66666666666666,3488.0
0.25,0.035,4,4,191.33333333333334,18433.666666666668,181.66666666666666,3668.6666666666665
0.25,0.035,5,0,187.0,18489.666666666668,187.0,3725.6666666666665
0.25,0.035,5,1,187.0,19427.666666666668,186.33333333333334,3877.3333333333335
0.25,0.035,5,2,183.33333333333334,17127.666666666668,185.66666666666666,3401.0
0.25,0.035,5,3,186.33333333333334,17552.0,186.0,3482.3333333333335
0.25,0.035,5,4,180.66666666666666,16350.333333333334,177.0,3240.6666666666665
0.25,0.04,1,0,189.33333333333334,18770.0,192.0,3739.0
0.25,0.04,1,1,183.66666666666666,16577.666666666668,191.66666666666666,3300.0
0.25,0.04,1,2,189.0,17180.333333333332,186.33333333333334,3390.0
0.25,0.04,1,3,183.0,17290.333333333332,189.33333333333334,3397.6666666666665
0.25,0.04,1,4,186.0,13876.0,185.0,2769.3333333333335
0.25,0.04,2,0,189.0,16616.333333333332,188.33333333333334,3314.6666666666665
0.25,0.04,2,1,188.66666666666666,16406.333333333332,187.33333333333334,3294.3333333333335
0.25,0.04,2,2,189.33333333333334,16123.666666666666,185.0,3173.3333333333335
0.25,0.04,2,3,187.0,16177.0,183.33333333333334,3220.0
0.25,0.04,2,4,185.66666666666666,16673.333333333332,184.66666666666666,3330.3333333333335
0.25,0.04,3,0,191.33333333333334,17718.333333333332,188.66666666666666,3520.6666666666665
0.25,0.04,3,1,184.33333333333334,16140.0,187.66666666666666,3187.6666666666665
0.25,0.04,3,2,187.0,15640.666666666666,188.33333333333334,3114.0
0.25,0.04,3,3,179.33333333333334,14418.333333333334,184.33333333333334,2892.0
0.25,0.04,3,4,188.0,16563.666666666668,184.66666666666666,3306.6666666666665
0.25,0.04,4,0,188.33333333333334,17105.0,189.0,3412.6666666666665
0.25,0.04,4,1,184.0,15641.333333333334,186.33333333333334,3122.3333333333335
0.25,0.04,4,2,185.33333333333334,15380.666666666666,185.33333333333334,3003.3333333333335
0.25,0.04,4,3,186.66666666666666,15784.0,181.0,3134.6666666666665
0.25,0.04,4,4,182.66666666666666,16985.666666666668,185.0,3325.3333333333335
0.25,0.04,5,0,190.33333333333334,16780.333333333332,186.66666666666666,3327.6666666666665
0.25,0.04,5,1,188.0,16598.333333333332,183.66666666666666,3310.6666666666665
0.25,0.04,5,2,191.66666666666666,17412.0,187.33333333333334,3460.6666666666665
0.25,0.04,5,3,183.0,16278.0,181.66666666666666,3217.0
0.25,0.04,5,4,181.0,14571.333333333334,181.33333333333334,2874.3333333333335
0.25,0.045,1,0,179.0,14713.0,193.33333333333334,2936.3333333333335
0.25,0.045,1,1,188.33333333333334,15500.0,193.0,3090.0
0.25,0.045,1,2,186.33333333333334,15045.333333333334,189.66666666666666,3001.3333333333335
0.25,0.045,1,3,190.66666666666666,15186.666666666666,187.66666666666666,2990.0
0.25,0.045,1,4,186.0,15136.0,191.0,3039.3333333333335
0.25,0.045,2,0,185.33333333333334,14367.333333333334,190.0,2901.6666666666665
0.25,0.045,2,1,182.33333333333334,13835.0,189.33333333333334,2729.6666666666665
0.25,0.045,2,2,182.66666666666666,13504.666666666666,185.0,2721.0
0.25,0.045,2,3,184.33333333333334,13355.333333333334,186.66666666666666,2709.0
0.25,0.045,2,4,177.66666666666666,13885.666666666666,185.66666666666666,2745.3333333333335
0.25,0.045,3,0,184.0,13805.666666666666,187.66666666666666,2763.6666666666665
0.25,0.045,3,1,184.0,15546.666666666666,187.66666666666666,3070.0
0.25,0.045,3,2,181.33333333333334,14515.0,189.66666666666666,2858.6666666666665
0.25,0.045,3,3,186.33333333333334,13548.333333333334,187.33333333333334,2691.3333333333335
0.25,0.045,3,4,185.0,12675.333333333334,181.66666666666666,2530.0
0.25,0.045,4,0,186.33333333333334,13804.666666666666,190.33333333333334,2771.0
0.25,0.045,4,1,188.0,15727.333333333334,186.66666666666666,3155.0
0.25,0.045,4,2,186.33333333333334,14839.333333333334,187.0,2933.6666666666665
0.25,0.045,4,3,188.0,15334.666666666666,183.66666666666666,3072.0
0.25,0.045,4,4,187.0,13210.0,185.0,2653.0
0.25,0.045,5,0,187.66666666666666,13822.666666666666,181.66666666666666,2701.6666666666665
0.25,0.045,5,1,182.66666666666666,14100.0,186.66666666666666,2781.3333333333335
0.25,0.045,5,2,182.66666666666666,12859.666666666666,181.33333333333334,2542.0
0.25,0.045,5,3,184.0,13454.666666666666,182.33333333333334,2651.3333333333335
0.25,0.045,5,4,184.66666666666666,13626.333333333334,183.0,2687.3333333333335
0.25,0.05,1,0,181.0,14144.666666666666,193.33333333333334,2815.0
0.25,0.05,1,1,182.0,13327.333333333334,192.0,2660.6666666666665
0.25,0.05,1,2,176.0,12526.666666666666,191.0,2494.3333333333335
0.25,0.05,1,3,188.0,12960.666666666666,188.66666666666666,2593.3333333333335
0.25,0.05,1,4,181.33333333333334,13101.666666666666,189.0,2573.0
0.25,0.05,2,0,184.0,13228.666666666666,191.33333333333334,2629.6666666666665
0.25,0.05,2,1,181.66666666666666,13460.333333333334,190.33333333333334,2698.0
0.25,0.05,2,2,176.33333333333334,12682.0,187.66666666666666,2557.3333333333335
0.25,0.05,2,3,184.0,12211.333333333334,188.33333333333334,2419.0
0.25,0.05,2,4,185.66666666666666,12324.0,188.33333333333334,2442.6666666666665
0.25,0.05,3,0,186.33333333333334,14129.666666666666,190.66666666666666,2789.3333333333335
0.25,0.05,3,1,178.0,12282.666666666666,190.0,2439.0
0.25,0.05,3,2,185.0,12318.0,185.33333333333334,2449.6666666666665
0.25,0.05,3,3,183.0,13018.666666666666,188.33333333333334,2563.3333333333335
0.25,0.05,3,4,188.66666666666666,14138.0,185.33333333333334,2821.0
0.25,0.05,4,0,187.33333333333334,12955.333333333334,187.66666666666666,2574.3333333333335
0.25,0.05,4,1,183.0,12724.0,188.66666666666666,2551.3333333333335
0.25,0.05,4,2,180.0,13123.666666666666,185.0,2632.3333333333335
0.25,0.05,4,3,184.0,12140.333333333334,186.0,2415.0
0.25,0.05,4,4,180.0,11472.333333333334,184.0,2315.0
0.25,0.05,5,0,186.66666666666666,13468.666666666666,185.0,2682.6666666666665
0.25,0.05,5,1,186.66666666666666,12558.333333333334,186.33333333333334,2503.0
0.25,0.05,5,2,183.33333333333334,12727.333333333334,185.66666666666666,2543.3333333333335
0.25,0.05,5,3,184.33333333333334,12273.0,183.0,2458.0
0.25,0.05,5,4,182.0,12813.666666666666,182.0,2573.3333333333335
0.25,0.055,1,0,180.33333333333334,11539.333333333334,190.66666666666666,2286.3333333333335
0.25,0.055,1,1,183.33333333333334,13098.333333333334,190.66666666666666,2601.3333333333335
0.25,0.055,1,2,180.66666666666666,11889.666666666666,188.0,2355.0
0.25,0.055,1,3,187.33333333333334,12283.666666666666,188.33333333333334,2412.0
0.25,0.055,1,4,186.33333333333334,11240.666666666666,188.0,2247.0
0.25,0.055,2,0,179.66666666666666,11534.333333333334,193.0,2313.3333333333335
0.25,0.055,2,1,182.33333333333334,11985.0,189.66666666666666,2408.3333333333335
0.25,0.055,2,2,185.0,11563.666666666666,190.33333333333334,2300.6666666666665
0.25,0.055,2,3,179.0,10660.0,190.33333333333334,2117.0
0.25,0.055,2,4,183.66666666666666,11444.0,184.66666666666666,2270.3333333333335
